created_at,user_followers_count,user_verified,total_tweets,follower_distribution
2020-11-03 19:35:00+00:00,45800,4,8.0,"[170, 170, 9460, 9460, 690, 690, 12580, 12580]"
2020-11-03 19:40:00+00:00,0,0,0.0,[]
2020-11-03 19:45:00+00:00,99220,2,8.0,"[45820, 45820, 350, 350, 2480, 2480, 960, 960]"
2020-11-03 19:50:00+00:00,37080,0,22.0,"[400, 400, 380, 380, 1410, 1410, 3090, 3090, 20, 20, 9000, 9000, 2340, 2340, 550, 550, 1040, 1040, 300, 300, 10, 10]"
2020-11-03 19:55:00+00:00,760,0,2.0,"[380, 380]"
2020-11-03 20:00:00+00:00,5540,0,2.0,"[2770, 2770]"
2020-11-03 20:05:00+00:00,0,0,0.0,[]
2020-11-03 20:10:00+00:00,0,0,0.0,[]
2020-11-03 20:15:00+00:00,200,0,2.0,"[100, 100]"
2020-11-03 20:20:00+00:00,3200,0,2.0,"[1600, 1600]"
2020-11-03 20:25:00+00:00,0,0,0.0,[]
2020-11-03 20:30:00+00:00,0,0,0.0,[]
2020-11-03 20:35:00+00:00,0,0,0.0,[]
2020-11-03 20:40:00+00:00,0,0,0.0,[]
2020-11-03 20:45:00+00:00,0,0,0.0,[]
2020-11-03 20:50:00+00:00,0,0,0.0,[]
2020-11-03 20:55:00+00:00,3420,0,2.0,"[1710, 1710]"
2020-11-03 21:00:00+00:00,0,0,0.0,[]
2020-11-03 21:05:00+00:00,0,0,0.0,[]
2020-11-03 21:10:00+00:00,0,0,0.0,[]
2020-11-03 21:15:00+00:00,0,0,0.0,[]
2020-11-03 21:20:00+00:00,0,0,0.0,[]
2020-11-03 21:25:00+00:00,0,0,0.0,[]
2020-11-03 21:30:00+00:00,0,0,0.0,[]
2020-11-03 21:35:00+00:00,1540,0,2.0,"[770, 770]"
2020-11-03 21:40:00+00:00,2360,0,2.0,"[1180, 1180]"
2020-11-03 21:45:00+00:00,0,0,0.0,[]
2020-11-03 21:50:00+00:00,0,0,0.0,[]
